acc_x, acc_y, angular_z, stamp, 
0.015713274478912354, -0.003010988235473633, 1.0801105747597757e-06, 1759520959721823984, 
-0.007966160774230957, -0.03246217966079712, 9.891709131131454e-07, 1759520959751950808, 
-0.013297319412231445, -0.011996090412139893, 9.98603445432713e-07, 1759520959781791561, 
-0.018963396549224854, 0.0019782185554504395, 9.904483507982395e-07, 1759520959811877303, 
0.02103334665298462, 0.025663793087005615, 9.905013231285683e-07, 1759520959871953948, 
-0.022424697875976562, -0.018166661262512207, 9.645229058851592e-07, 1759520959902848723, 
-0.02054011821746826, -0.019498229026794434, 9.402734255731505e-07, 1759520959934539188, 
-0.0026254653930664062, 0.007146954536437988, 9.604860152366493e-07, 1759520959965563674, 
0.008234202861785889, 0.01274651288986206, 1.0926638377273249e-06, 1759520959992835871, 
0.017091333866119385, -0.024761080741882324, -1.0114839249913639e-10, 1759520960022867668, 
-0.02070838212966919, -0.008369743824005127, -5.1335011353256996e-11, 1759520960045516941, 
-0.011768817901611328, 0.011424779891967773, -5.2504625446841326e-11, 1759520960072931729, 
-0.007891952991485596, 0.01367342472076416, -1.790085449471371e-11, 1759520960102929202, 
0.0008966326713562012, 0.01161491870880127, -2.1375162345659097e-11, 1759520960132892711, 
-0.026015520095825195, -0.007607936859130859, -9.936507208494594e-07, 1759520960162885809, 
-0.020653605461120605, -0.0002562403678894043, -9.914456402774957e-07, 1759520960192944848, 
-0.011512458324432373, 0.018068909645080566, -9.908873768816582e-07, 1759520960223020426, 
0.006540417671203613, 0.009085893630981445, -9.476906219802138e-07, 1759520960254467196, 
-0.004466593265533447, -0.01451575756072998, 2.0509169397872654e-11, 1759520960286213501, 
-0.03316295146942139, -0.00700688362121582, -1.1049810218835084e-06, 1759520960313183477, 
0.018869519233703613, 0.016013622283935547, -9.94702816096676e-07, 1759520960343143587, 
0.027674078941345215, 0.033806443214416504, 2.888917346831643e-11, 1759520960373258755, 
0.01848149299621582, -0.005665242671966553, -9.956130565580583e-07, 1759520960403191895, 
-0.0035063624382019043, -0.02247762680053711, -9.919096038826657e-07, 1759520960433237216, 
0.0038611292839050293, 0.02109217643737793, -1.9784975799317244e-06, 1759520960463363622, 
0.014517486095428467, 0.03843832015991211, -1.931542874610895e-06, 1759520960494222873, 
0.0250207781791687, -0.017698585987091064, -9.128728313725997e-07, 1759520960526873478, 
-0.019903063774108887, -0.0064667463302612305, -4.4597971919608985e-06, 1759520960553604486, 
-0.0075476765632629395, 0.014567673206329346, -1.980307900737827e-06, 1759520960583706954, 
-0.001895606517791748, 0.002323627471923828, -2.7228486944285255e-10, 1759520960612644205, 
0.008866965770721436, -0.003414928913116455, -2.649074311476707e-10, 1759520960643717450, 
-0.004027962684631348, -0.01295316219329834, -3.569008624555955e-10, 1759520960673817289, 
-0.011046290397644043, -0.017747581005096436, -3.929059039103409e-10, 1759520960704167988, 
-0.005709946155548096, 0.022898614406585693, -3.561897577654395e-10, 1759520960734222033, 
0.0034665465354919434, 0.0014345645904541016, 9.311260853093692e-07, 1759520960766218068, 
0.026478946208953857, -0.0007371902465820312, -4.0554440431795014e-10, 1759520960794207763, 
-0.02216392755508423, -0.020495951175689697, -4.4422345133868005e-10, 1759520960824211375, 
0.00664210319519043, 0.006735503673553467, -4.211687718318914e-10, 1759520960853540965, 
-0.01310265064239502, -0.009643197059631348, -3.443033865747596e-10, 1759520960884448536, 
0.030026376247406006, -0.005947232246398926, -3.162441258599826e-10, 1759520960913575523, 
-0.011403441429138184, -0.023939847946166992, -2.636484626739485e-10, 1759520960944517038, 
-0.007510244846343994, 0.02508634328842163, -1.8052098738738928e-10, 1759520960973951981, 
0.030295848846435547, 0.03737753629684448, -1.29233133230675e-10, 1759520961005438828, 
0.0032448768615722656, -0.017104804515838623, -1.5715084861584446e-10, 1759520961037679003, 
0.021187424659729004, -0.007771551609039307, -2.2476952692942987e-10, 1759520961064761125, 
-0.01852571964263916, 0.015264451503753662, -2.0072234950727108e-10, 1759520961094826112, 
-0.01123279333114624, 0.013491272926330566, -1.8224271923885115e-10, 1759520961124873068, 
0.03559684753417969, 0.003277003765106201, -9.019660364104457e-11, 1759520961155027878, 
-0.09714072942733765, -0.005717575550079346, 0.0004991536094995367, 1759520961184998878, 
-0.3092614412307739, 0.6178784966468811, 0.06662023643542044, 1759520961215082133, 
-0.16922920942306519, 0.3264194130897522, 0.4210213521805358, 1759520961246809892, 
-0.49291354417800903, 0.9451339244842529, 0.727785380217536, 1759520961278306293, 
-0.3746446967124939, 0.4061959981918335, 1.112815012072912, 1759520961305304217, 
0.14647752046585083, -0.04148465394973755, 1.2421797094785876, 1759520961335364154, 
-0.9892851114273071, 0.11323660612106323, 1.4274141447294322, 1759520961365434285, 
0.21486502885818481, 0.6656659841537476, 1.621795617284468, 1759520961395472789, 
0.5046524405479431, -0.06466984748840332, 1.859178275733746, 1759520961424658339, 
0.3289436101913452, 0.07948422431945801, 1.9935784175209572, 1759520961454621723, 
-0.3144112229347229, 0.1775144338607788, 1.9425932940292785, 1759520961486936885, 
0.007379472255706787, -0.7840032577514648, 1.9993392819557394, 1759520961518255126, 
-0.7264997363090515, -0.012278616428375244, 2.2199222814085715, 1759520961545908924, 
0.1796603798866272, 0.015211880207061768, 1.9946115084401579, 1759520961575914203, 
-0.25008952617645264, -0.4454197883605957, 1.9584454420286017, 1759520961605952414, 
-0.45661360025405884, -0.1762620210647583, 1.9118515784059387, 1759520961636044890, 
0.45285719633102417, 0.09346801042556763, 1.880123003818393, 1759520961666083943, 
-0.008779287338256836, -0.2475663423538208, 1.8233676806578565, 1759520961696205302, 
0.17580926418304443, -0.08022689819335938, 1.8057314523198746, 1759520961726265447, 
0.21525895595550537, 0.07627809047698975, 1.7570113281522204, 1759520961758286585, 
-0.6102572679519653, 0.1201435923576355, 1.8933900729181175, 1759520961788473931, 
-0.2777576446533203, -0.23201173543930054, 1.9923783262949557, 1759520961826459576, 
-0.47854840755462646, 0.041289329528808594, 1.8718394737091062, 1759520961856532515, 
-0.13519489765167236, -0.28720974922180176, 1.8720310773492874, 1759520961886678584, 
0.2417299747467041, 0.2028788924217224, 1.8108701372601401, 1759520961918308252, 
-0.32915884256362915, -0.25165051221847534, 1.855246991002171, 1759520961949505758, 
-0.05021357536315918, 0.2517908811569214, 2.0594719083100412, 1759520961976888654, 
0.4036549925804138, -0.1035759449005127, 1.8792179124737214, 1759520962006894382, 
-0.7763978242874146, -0.05798232555389404, 1.8830392483563345, 1759520962036993299, 
0.5961257219314575, -0.4015117287635803, 1.9054595310494271, 1759520962067065914, 
-0.6786003112792969, 0.15098953247070312, 1.910723572496243, 1759520962097153075, 
0.08143734931945801, 0.13956314325332642, 1.9125794523960662, 1759520962127230803, 
-0.319826602935791, 0.22201693058013916, 1.8307640128250466, 1759520962158551280, 
-0.47386419773101807, 0.07125884294509888, 1.8178103634063143, 1759520962190885226, 
0.3704017400741577, 0.3374975323677063, 2.1326431253890608, 1759520962227399788, 
-0.42449140548706055, 0.0613827109336853, 1.8903732377618134, 1759520962257739284, 
0.20442551374435425, -0.2349785566329956, 1.8765622235061257, 1759520962287881398, 
-0.10548394918441772, 0.07354223728179932, 1.8205481114074158, 1759520962318927683, 
-0.1010923981666565, -0.262081503868103, 1.7738996635148345, 1759520962350461970, 
0.8619924187660217, -0.10121041536331177, 2.0841732519102263, 1759520962377846998, 
-0.6253775954246521, -0.049736201763153076, 1.8842673525384155, 1759520962407858631, 
0.08756309747695923, 0.23343688249588013, 1.8749513578568489, 1759520962437923660, 
-0.9600419402122498, 0.5554124116897583, 1.8609011766560115, 1759520962468019096, 
-0.08760720491409302, -0.34189552068710327, 1.919073940309186, 1759520962498134848, 
0.5149436593055725, 0.08075052499771118, 1.9132175067724384, 1759520962528162625, 
-0.017955780029296875, 0.25531893968582153, 1.8356374657067933, 1759520962558326478, 
0.17671406269073486, -0.015543997287750244, 1.7179461706957988, 1759520962590477801, 
-0.7056412696838379, 0.2595711350440979, 1.9803130935062032, 1759520962618429617, 
0.5395726561546326, 0.32396525144577026, 1.8567479657967845, 1759520962648440739, 
0.04547184705734253, -0.1084321141242981, 1.8419519307460206, 1759520962678536367, 
-0.16706299781799316, 0.6218950152397156, 2.005113210702025, 1759520962706630686, 
-0.27990633249282837, 0.5285496115684509, 1.7868364974633602, 1759520962738855659, 
-0.1252099871635437, -0.2031450867652893, 1.955563454860396, 1759520962768770903, 
0.12549269199371338, 0.263957679271698, 1.9643327418382803, 1759520962798905786, 
-0.8475909233093262, -0.09493136405944824, 1.7912148408865187, 1759520962831124636, 
-0.20893555879592896, 0.18699544668197632, 1.8725270124685993, 1759520962860761687, 
-1.2019299268722534, 0.22904425859451294, 1.9501371328186023, 1759520962889064246, 
-0.6136390566825867, -0.4737358093261719, 1.876250969944793, 1759520962919069574, 
0.7018421292304993, 0.7193077206611633, 1.679783915727562, 1759520962941883421, 
-0.29496532678604126, -0.2350393533706665, 2.0889424396246272, 1759520962969290272, 
-0.025221526622772217, 0.19710510969161987, 1.8888137039115254, 1759520962999255745, 
-0.6091881990432739, -0.1982663869857788, 1.5834521763806195, 1759520963022935064, 
-0.24517136812210083, 0.35297298431396484, 2.1265709658343845, 1759520963049393598, 
0.06960242986679077, 0.23423731327056885, 1.8695108086977097, 1759520963079393005, 
-0.010372161865234375, 0.015471041202545166, 1.849426106918815, 1759520963109506212, 
0.17680740356445312, 0.4205739498138428, 1.8259511416317014, 1759520963139587463, 
0.04121696949005127, -0.13860756158828735, 1.88653715857307, 1759520963168671441, 
0.359907865524292, 0.27717381715774536, 1.8054856842668192, 1759520963199763959, 
0.2121831774711609, 0.5869961977005005, 1.8655474767746314, 1759520963230469748, 
-0.5036060810089111, 0.014734387397766113, 1.8022702254866598, 1759520963262527832, 
-0.4425325393676758, -0.10141164064407349, 2.119125272967529, 1759520963289966547, 
0.22324252128601074, 0.7131422758102417, 1.9244388152249639, 1759520963320041312, 
-0.28493404388427734, 0.24807387590408325, 1.9233511506259646, 1759520963350085815, 
-0.5145779848098755, 0.04119229316711426, 1.8813147003251374, 1759520963380132590, 
-1.3569340705871582, 0.010353386402130127, 1.8756381622735248, 1759520963410185758, 
-0.19938057661056519, -0.24466830492019653, 1.9127201964168075, 1759520963440251110, 
-0.6703912019729614, 0.5276960134506226, 1.8322726034241787, 1759520963471172598, 
0.168809175491333, 0.44007641077041626, 1.7889119884465554, 1759520963502701966, 
-0.3615948557853699, 0.6494985818862915, 1.9142191958105923, 1759520963532616257, 
-0.3347941040992737, 0.3543563485145569, 2.0492046653261635, 1759520963560693469, 
-0.4813031554222107, 0.21330362558364868, 1.9798343778179077, 1759520963589647071, 
0.3819769620895386, 0.019093573093414307, 1.889832295434127, 1759520963619671623, 
-0.7701882719993591, -0.04013723134994507, 1.7303499601471612, 1759520963650784391, 
-0.164190411567688, 0.21547037363052368, 1.7766747200263069, 1759520963680858561, 
-0.99491947889328, 0.41965752840042114, 1.7955474984441355, 1759520963710985833, 
-0.2775805592536926, 0.5662268400192261, 1.7155853180813163, 1759520963742489334, 
-0.276721715927124, 0.4919356107711792, 1.7003436723364382, 1759520963774677397, 
-0.45860761404037476, 0.15222513675689697, 2.0686596372888313, 1759520963801211497, 
-0.31587231159210205, 0.5688650608062744, 1.8188887448503683, 1759520963831215489, 
-0.7934595942497253, 0.06645256280899048, 1.8419881953178883, 1759520963861248173, 
-0.775473952293396, 0.3675302267074585, 1.853370685328862, 1759520963891401070, 
0.5735117793083191, 0.36989736557006836, 1.8823548440106712, 1759520963921442004, 
-0.4853164553642273, 0.0715169906616211, 1.8668242998248845, 1759520963950729361, 
0.5069939494132996, 0.41415417194366455, 1.6346239371265852, 1759520963982945893, 
-0.440280020236969, 0.26335614919662476, 1.6166225928326912, 1759520964014872512, 
-0.14379888772964478, 0.31082332134246826, 1.9996737001657727, 1759520964040796272, 
-0.19542843103408813, 0.7471562027931213, 1.6813776920746288, 1759520964071867719, 
-0.525095522403717, 0.01657634973526001, 1.7562778492726163, 1759520964101881338, 
-0.2655881643295288, 0.3029080629348755, 1.7335077021380783, 1759520964131968729, 
0.6828732490539551, 0.11090350151062012, 1.6893935357571042, 1759520964162009674, 
-0.4470521807670593, 0.11247742176055908, 1.6593133784849678, 1759520964192138258, 
0.2746310830116272, 1.0035130977630615, 1.6419143724821084, 1759520964222420814, 
-0.5757547616958618, 0.15341460704803467, 1.5387733348569976, 1759520964254601462, 
-0.31694090366363525, -0.07597577571868896, 1.8014366616340107, 1759520964282321295, 
-0.33410143852233887, 0.9653995633125305, 1.6442898533318364, 1759520964312969130, 
-0.36007773876190186, 0.20223844051361084, 1.6856161081523513, 1759520964343005974, 
-0.7643973231315613, 0.27661246061325073, 1.6840153552694588, 1759520964373195615, 
0.9089335799217224, 0.15924865007400513, 1.7102817591608543, 1759520964403039255, 
-0.10129731893539429, 0.36143791675567627, 1.678858313198524, 1759520964433082924, 
1.2928550243377686, 0.6089693903923035, 1.6658940145761318, 1759520964463160432, 
-0.6106984615325928, 0.2164992094039917, 1.5427034932941366, 1759520964494850188, 
-0.11315375566482544, 0.2054222822189331, 1.5530202699706104, 1759520964525612399, 
-0.4054967761039734, 0.4937289357185364, 1.6799840111856956, 1759520964553276739, 
-0.24955815076828003, -0.011356651782989502, 1.5458590916716937, 1759520964583241927, 
0.18058311939239502, 0.23868519067764282, 1.551819756503668, 1759520964613530000, 
-0.03670614957809448, 0.762012243270874, 1.5881633253691776, 1759520964643530365, 
-0.807318925857544, 0.07346838712692261, 1.6011362171349572, 1759520964673449500, 
0.5084013342857361, 0.3603418469429016, 1.601941535020463, 1759520964703398504, 
-0.550724446773529, -0.008888483047485352, 1.508120748942677, 1759520964734732554, 
0.09172940254211426, 0.2982609272003174, 1.4670288100401325, 1759520964766747225, 
0.3876346945762634, 0.8876513242721558, 1.742728453278782, 1759520964793585587, 
-0.4080303907394409, 0.11147594451904297, 1.56164853851695, 1759520964823552469, 
0.23099887371063232, -0.19970083236694336, 1.53372859129658, 1759520964853674291, 
-0.20880430936813354, 0.49908334016799927, 1.4752353249954262, 1759520964883723462, 
-0.15009701251983643, 0.33325105905532837, 1.5382392088211825, 1759520964912760793, 
0.00027930736541748047, 0.679730236530304, 1.4427655692500534, 1759520964943900003, 
-0.8033111691474915, 0.1157534122467041, 1.461757604044699, 1759520964974510356, 
-0.22723138332366943, 0.12653881311416626, 1.388282601441502, 1759520965006902361, 
-0.20626097917556763, 0.5607121586799622, 1.6362655750844348, 1759520965034080814, 
-0.9604926705360413, 0.1421540379524231, 1.4505507926822192, 1759520965064221944, 
-0.075106680393219, 0.17562317848205566, 1.4680478199924516, 1759520965094232778, 
-0.30872732400894165, 0.4891318082809448, 1.4727018107426677, 1759520965124300134, 
0.2475062608718872, 0.34891045093536377, 1.4446777678206841, 1759520965154424380, 
-0.32433152198791504, 0.47062528133392334, 1.4408951485848398, 1759520965184443043, 
0.11863988637924194, 0.046003103256225586, 1.4475575519340005, 1759520965214505432, 
-0.47419750690460205, 0.36687880754470825, 1.4035703948634812, 1759520965245666935, 
-0.4003959894180298, 0.4367406368255615, 1.4644162968534105, 1759520965275646249, 
-0.19981849193572998, -0.05013084411621094, 1.502705842453428, 1759520965304699714, 
0.32321155071258545, 0.5301228761672974, 1.4134366445987683, 1759520965334803686, 
-0.09354597330093384, 0.5910510420799255, 1.390980392355992, 1759520965364825747, 
-0.17651212215423584, -0.07569122314453125, 1.4093534695527852, 1759520965394907291, 
-0.2425183653831482, 0.43679749965667725, 1.4295757251762164, 1759520965424974803, 
0.5363072156906128, 0.11963903903961182, 1.3989212709486316, 1759520965455055411, 
-0.09509605169296265, 0.4615055322647095, 1.2984625665952916, 1759520965486768234, 
-0.08938866853713989, 0.45445775985717773, 1.2859439312176686, 1759520965518717789, 
0.07757318019866943, -0.016970932483673096, 1.5367702029142976, 1759520965545305889, 
0.33481860160827637, 0.38381969928741455, 1.3058685720663383, 1759520965575345380, 
-0.3038301467895508, 0.15018874406814575, 1.2799936231048288, 1759520965605365633, 
0.33920007944107056, 0.00186234712600708, 1.2957211928361736, 1759520965635413183, 
-0.22059649229049683, 0.4392254948616028, 1.3124412711527966, 1759520965665499951, 
0.9822312593460083, 0.22720086574554443, 1.3448801147878924, 1759520965694624371, 
-0.0974663496017456, 0.22636783123016357, 1.2425606810573937, 1759520965726471838, 
-0.06743448972702026, 0.36863821744918823, 1.2148461227797007, 1759520965758774938, 
0.5066284537315369, 0.48672014474868774, 1.4752884764800107, 1759520965785870671, 
0.038356006145477295, 0.12725943326950073, 1.3308532175179792, 1759520965815846305, 
-0.47761398553848267, 0.34893685579299927, 1.2891408762642422, 1759520965845931967, 
-0.2567864656448364, 0.3985658288002014, 1.2823084999150818, 1759520965876040140, 
-1.066718578338623, -0.1913408637046814, 1.2776909384315338, 1759520965906100609, 
0.6991028785705566, 0.24775433540344238, 1.282868119576483, 1759520965936190816, 
-0.34501326084136963, 0.42065131664276123, 1.2382578891159555, 1759520965967171285, 
-0.26008909940719604, 0.07300853729248047, 1.2248107035819225, 1759520965998702164, 
0.15251392126083374, 0.5076393485069275, 1.406032193774536, 1759520966026408612, 
-0.29364049434661865, 0.05525928735733032, 1.2820017091133156, 1759520966056490910, 
0.5738336443901062, 0.23522549867630005, 1.2538837392154638, 1759520966086517671, 
-0.18057948350906372, 0.31903040409088135, 1.201814295498076, 1759520966116578289, 
-0.5806665420532227, 0.19049382209777832, 1.200140760619304, 1759520966146669548, 
-0.6258836388587952, 0.5995044112205505, 1.255777164068024, 1759520966176774072, 
-0.5050281882286072, 0.006333112716674805, 1.374149217888186, 1759520966205855139, 
-0.36211973428726196, 0.20254546403884888, 1.2123509917181272, 1759520966238544202, 
0.8166277408599854, 0.2280227541923523, 1.1925007041511062, 1759520966269700050, 
-0.2929964065551758, 0.02224421501159668, 1.3170533004829317, 1759520966297071589, 
-0.06116199493408203, 0.3579285740852356, 1.2235704469553528, 1759520966327139515, 
-0.06429749727249146, 0.40947169065475464, 1.0829299858697348, 1759520966350105366, 
0.4303170442581177, 0.30457568168640137, 1.337342597786553, 1759520966387357698, 
-0.08829003572463989, 0.6351579427719116, 1.2070213805167112, 1759520966417390907, 
-0.41278403997421265, -0.16785383224487305, 1.1816820620254116, 1759520966448157953, 
0.3737950921058655, 0.05412477254867554, 1.1909993180100231, 1759520966478559073, 
-0.40630608797073364, 0.6632382869720459, 1.0677449367248337, 1759520966510607279, 
-0.4382516145706177, 0.07696425914764404, 1.2506573440451196, 1759520966537582604, 
0.252787709236145, 0.23654550313949585, 1.148560787090163, 1759520966567679657, 
-0.039381206035614014, 0.47408902645111084, 1.0107434170562992, 1759520966591137761, 
0.20246940851211548, 0.24193549156188965, 1.3214225614558592, 1759520966618179786, 
-0.14848577976226807, 0.36274856328964233, 1.1732885776247612, 1759520966648208074, 
-0.4602779746055603, -0.06866788864135742, 1.1404209152009717, 1759520966678274483, 
0.2391648292541504, 0.2578510046005249, 1.1745269089332366, 1759520966708284788, 
-0.6411117315292358, 0.2438904047012329, 1.15255045252884, 1759520966738263959, 
0.0957345962524414, 0.08061295747756958, 1.1457847959245167, 1759520966768389635, 
-0.12001931667327881, 0.6029853820800781, 1.1765894248682485, 1759520966798546188, 
-0.08082526922225952, 0.3316918611526489, 1.0927122511937848, 1759520966830930830, 
-0.9986667633056641, 0.20346319675445557, 1.2716382197525606, 1759520966858513180, 
-0.16523724794387817, 0.2841143012046814, 1.1781963673454046, 1759520966888481165, 
-0.1458006501197815, 0.07686519622802734, 1.138004955373953, 1759520966918476499, 
0.729468822479248, 0.6239066123962402, 1.0818387431569045, 1759520966948536418, 
-0.44336384534835815, -0.018412351608276367, 1.0549955865018943, 1759520966978879271, 
0.6414457559585571, 0.2906491160392761, 1.1055728196476438, 1759520967008745822, 
-0.23271465301513672, 0.36729657649993896, 1.0989541162634318, 1759520967038971259, 
0.19072788953781128, 0.06666827201843262, 1.0316581691325861, 1759520967070718176, 
-0.0047768354415893555, 0.12317126989364624, 1.193366838713716, 1759520967097938571, 
-0.2513101100921631, 0.5182191133499146, 1.0505742075981555, 1759520967129033690, 
0.8753535151481628, -0.004771173000335693, 1.1007098807664144, 1759520967159040392, 
-0.5556691288948059, 0.7291677594184875, 1.1136609813945701, 1759520967189176648, 
-0.6556814312934875, 0.05347728729248047, 1.1311246464974514, 1759520967219135451, 
-0.29367899894714355, 0.1044996976852417, 1.1087290835316537, 1759520967249242278, 
-0.4869927167892456, 0.0920943021774292, 1.1007422041303871, 1759520967279327790, 
0.13801908493041992, 0.4886394143104553, 1.0264007556337131, 1759520967311083500, 
-0.4205610752105713, 0.49719053506851196, 1.0798998987917214, 1759520967341456151, 
-1.289238452911377, -0.08067905902862549, 1.2051533336647136, 1759520967369598925, 
0.9359135627746582, 0.3828224539756775, 1.1000165556212576, 1759520967399597244, 
-1.1289386749267578, 0.06312990188598633, 0.9443174140988028, 1759520967422049813, 
-0.9957823753356934, 0.03814965486526489, 1.160099223350664, 1759520967449711093, 
-0.022214889526367188, 0.4810396432876587, 1.0719951571831314, 1759520967479764904, 
-0.534005880355835, 0.08703124523162842, 1.0340803212937344, 1759520967509872660, 
-0.06681621074676514, 0.4814450740814209, 1.0267593499247314, 1759520967539910965, 
-0.02221083641052246, 0.5236865282058716, 1.038201579626073, 1759520967570040498, 
0.14135926961898804, 0.20847338438034058, 1.0516009893830371, 1759520967600101568, 
0.3334887623786926, 0.4881799817085266, 1.008000342722694, 1759520967630839059, 
-0.4974290132522583, -0.030175387859344482, 0.9657559953684678, 1759520967663350564, 
0.7014172077178955, 0.07978248596191406, 1.1905416804956332, 1759520967690323691, 
-0.6121475696563721, 0.4163718819618225, 1.028660116597997, 1759520967720366501, 
0.606280505657196, 0.16158318519592285, 1.028378315426814, 1759520967750473616, 
-0.47581231594085693, 0.406954824924469, 1.0284719510154567, 1759520967780524746, 
-0.4601590037345886, 0.529287576675415, 1.0147841664684822, 1759520967810580338, 
0.17815780639648438, -0.25830328464508057, 1.0505723267897196, 1759520967839657078, 
-0.9396547079086304, 0.2961680293083191, 0.9542504160024061, 1759520967871538524, 
0.43162018060684204, 0.3728863000869751, 0.9790911508484759, 1759520967902700079, 
-0.26534926891326904, 0.48152095079421997, 0.9811939287786371, 1759520967933490631, 
0.13304072618484497, 0.43368715047836304, 1.0787949057174808, 1759520967961028887, 
-0.24768000841140747, 0.23687410354614258, 0.9728778341492919, 1759520967991021881, 
-0.3019351363182068, 0.5690522193908691, 0.8563836705595468, 1759520968013733522, 
-1.1180341243743896, 0.07590430974960327, 1.0658169228837095, 1759520968041199365, 
0.38497620820999146, 0.1998942494392395, 0.9817725986120885, 1759520968071191722, 
0.6061265468597412, 0.5527876019477844, 0.9619178781376986, 1759520968131390308, 
-0.256294846534729, 0.4529927372932434, 0.9688678859997872, 1759520968161452690, 
0.16250306367874146, -0.06800734996795654, 0.9909242897848141, 1759520968191587093, 
0.009663045406341553, 0.7353641390800476, 0.9663611897030987, 1759520968222810119, 
-0.19452571868896484, 0.41476887464523315, 0.9362278443905526, 1759520968255097800, 
0.39719152450561523, -0.12007856369018555, 1.1199511694227544, 1759520968281853431, 
-0.370811402797699, 0.5248542428016663, 0.9369060757694933, 1759520968312588821, 
-0.08324342966079712, 0.2904394268989563, 0.9954114237029441, 1759520968341031464, 
0.2206498384475708, 0.12383407354354858, 0.9669191394709966, 1759520968370985950, 
0.24758952856063843, 0.6340703368186951, 1.0174073710088494, 1759520968401074053, 
0.2241039276123047, 0.27774256467819214, 0.9652379666206343, 1759520968432057450, 
0.3777817487716675, 0.17936009168624878, 0.9272053311014219, 1759520968462867995, 
0.5570077300071716, 0.40214335918426514, 0.9301825678902538, 1759520968493625967, 
0.2055809497833252, 0.4710320830345154, 0.9786982544925639, 1759520968522339031, 
-0.9664960503578186, 0.12260079383850098, 0.9339648419014623, 1759520968552340657, 
-0.41989850997924805, 0.1869046688079834, 0.9589956817373949, 1759520968582424316, 
