x, y, th, stamp, 
0.1796627867052325, 0.0025199031518229795, 1.8843821287155151, 1759520963043149334, 
0.18471936848233486, 0.0014925817496922737, 1.8674973249435425, 1759520963103061996, 
0.19148474651336117, 0.0023357101739594974, 1.8258368968963623, 1759520963153201608, 
0.18787363800801532, -0.0036351882267772386, 1.8345046043395996, 1759520963204032767, 
0.19363175833581556, 0.0031428198623533175, 1.9105021953582764, 1759520963250029632, 
0.19785819109311167, -0.005215294988380333, 1.9237949848175049, 1759520963293291039, 
0.20133879553107079, -0.002990749405366129, 1.922384262084961, 1759520963343443661, 
0.2173867980429013, 0.0006937416401402342, 1.8933539390563965, 1759520963410150654, 
0.22014835059877744, -0.0056065180401934835, 1.9288395643234253, 1759520963452731718, 
0.2142644527574192, 0.00053255856512511, 1.8696047067642212, 1759520963503059577, 
