x, y, th, stamp, 
0.02957835640098959, 0.0007709294067246116, 0.0451444536447525, 1759520929551094705, 
0.030194525431460353, 0.0003179047721955427, 0.011801033280789852, 1759520929600890529, 
0.02234847396842815, -0.003247156134015316, -0.04262837767601013, 1759520929651478800, 
0.03776024484167541, -0.0010933119104783431, -0.026450807228684425, 1759520929691512968, 
0.05045159210699257, 0.00217380673332265, 0.0039358241483569145, 1759520929761357714, 
0.05669031506587383, -0.00012701013073340033, 0.017292937263846397, 1759520929810925604, 
0.05290594160170645, 0.004017061634525215, 0.045975461602211, 1759520929851331896, 
0.05782373558656955, -0.000625556081514582, -0.0008981504943221807, 1759520929902033807, 
0.05458877628513627, -0.003796717621910855, -0.04306087642908096, 1759520929950739474, 
0.07255199691471198, 0.0005967097364883383, -0.024987585842609406, 1759520930001080329, 
0.08229665831272337, -0.0003601192358195767, 0.017992807552218437, 1759520930052480072, 
0.0806230349124827, -0.0032548652480985183, 0.0, 1759520930090760624, 
0.08484109110559077, 0.003494561771949404, -0.008591939695179462, 1759520930160729976, 
0.08332649771559462, -0.004194556607898599, 0.012856927700340748, 1759520930212555757, 
0.0959746145250844, 0.0023690334968931976, 0.0, 1759520930251012860, 
0.09457635344036011, -0.002583818646654711, 0.01299961470067501, 1759520930302132235, 
0.10325672523513797, 0.00019512174462479436, 0.0032275798730552197, 1759520930350941273, 
0.10424796758752344, 0.0004643739310194181, 0.003971551079303026, 1759520930401427847, 
0.10412091908426516, -0.0078014491443833475, -0.01025225780904293, 1759520930451961454, 
0.11657165853554637, 0.001660137241711544, -0.013149295933544636, 1759520930491347953, 
0.11510260699271414, -0.003957800913828077, 0.0, 1759520930540646939, 
0.12283855561354043, -0.0004061674786464107, 0.005269377026706934, 1759520930611140312, 
0.12708606726118216, -0.002579871774844754, 0.0, 1759520930650927722, 
0.14313178231885731, -0.0015912834859765598, 0.013706395402550697, 1759520930700924426, 
0.14500600454035392, -0.0031564857125261168, 0.0, 1759520930750894984, 
0.1485938488927586, 0.001326077240804242, -0.020022694021463394, 1759520930800935908, 
0.16298873824222326, -0.0008735490226118702, 0.006670177448540926, 1759520930850941712, 
0.158314313241638, 0.001286083535149775, 0.0, 1759520930892045962, 
0.17401569532274344, -0.0014729367459024535, -0.009372157044708729, 1759520930960826740, 
0.1645196698235387, 0.0018580328996414027, -0.021584078669548035, 1759520931010995091, 
0.1790630732485654, 0.0003481927744584307, 0.0, 1759520931052950947, 
0.19057239077512708, -0.000976785961617935, 0.0, 1759520931100941255, 
0.18564016518117926, 0.0016869807574356802, 0.0, 1759520931150894832, 
0.19279531497325608, -0.0012703915770316749, -0.008058931678533554, 1759520931200944222, 
0.1942181526398768, 0.0016990033991150135, -0.005460904911160469, 1759520931250977632, 
0.19405027481483625, 0.0006172525299428139, 0.008582227863371372, 1759520931292724778, 
0.2122624961475048, 0.0006936545232560131, 0.008489003404974937, 1759520931341368997, 
0.20938654503001575, 0.003352490210489959, -0.017147121950984, 1759520931411968038, 
0.22231300126260886, 0.0037483630171506774, 0.011325526051223278, 1759520931450928982, 
0.2260483173052282, 1.2198880892009919e-06, 0.01805449277162552, 1759520931500934904, 
0.22417574051596184, 0.0009277664116517488, -0.02177928015589714, 1759520931550897180, 
0.22266707312912118, -0.002480333033827868, 0.0, 1759520931600911311, 
0.2299994158276493, 0.001988745616915322, 0.0, 1759520931652003862, 
0.25068273894110027, -0.001299656220533217, 0.03120376169681549, 1759520931690768953, 
0.24408174739582883, 0.0016061000933532596, 0.003867148654535413, 1759520931740892266, 
0.24508492120076353, 0.0011944407527890533, 0.010752551257610321, 1759520931811879798, 
0.27412587711839226, 0.00030585164481853927, -0.0005707296659238636, 1759520931851043247, 
0.2607609293469005, -0.000499835848450647, -0.005808452144265175, 1759520931900935676, 
0.2682908276063694, 0.002604031362681278, 0.0, 1759520931951002245, 
0.27126241041570803, -0.002724021748499867, 0.0, 1759520932001081802, 
0.2648129503859417, 0.000830250852775105, -0.0021214515436440706, 1759520932053059700, 
0.28783805665334855, 0.002022356101305219, -0.0061401198618113995, 1759520932090840930, 
0.2821497564769009, -0.0017213209713172746, -0.012969178147614002, 1759520932161424290, 
0.2895213800487408, 0.0022158659315524064, 0.0077985436655581, 1759520932206655850, 
0.29184458148321674, 0.00014199912441752502, 0.0, 1759520932251185805, 
0.2788219964940187, -0.00029715770215164064, -0.012037822976708412, 1759520932301933186, 
0.29334743181478995, 0.0012007919993469614, 0.008215280249714851, 1759520932351109874, 
0.2806356722242762, 0.001431202479782066, -0.014833868481218815, 1759520932401011225, 
0.2947220495678379, 0.0007570241759051941, 0.012076173909008503, 1759520932446686402, 
0.3057794820330148, 0.0018941166447001415, 0.0, 1759520932492145568, 
0.32746185033088276, 8.8466146722799e-05, 0.018713228404521942, 1759520932541582454, 
0.32380258543708235, 0.002891190780511337, 0.01197302620857954, 1759520932608266033, 
0.33061843252378936, 0.001046101593322752, -0.0007286390173248947, 1759520932651048849, 
0.32172283569984234, 0.0004948442307525165, 0.011784606613218784, 1759520932701935771, 
0.34778736412364514, 0.0039019530846232113, 0.007519921753555536, 1759520932750967439, 
0.34025483067061596, -0.005958140012098197, 0.01255910936743021, 1759520932802024147, 
0.3585140043929706, 0.0033781261732804954, -0.0005010759923607111, 1759520932848178031, 
0.34533741359922787, -0.00301344880558789, -0.02256896160542965, 1759520932891897160, 
0.3657956447575833, -0.001790601529547867, -0.02388196438550949, 1759520932941029507, 
0.36146434071090194, 0.0011800878209624686, -0.0016880180919542909, 1759520933008825534, 
0.3728473434063085, -0.0009410809662804654, -0.0005914416979067028, 1759520933051152532, 
0.36914420988784646, 9.765393999330534e-05, 0.008865038864314556, 1759520933100906898, 
0.3802582823648508, -0.0049961384792208035, -0.0030155836138874292, 1759520933151071843, 
0.388558427811739, 0.005204554970458384, 0.006640083156526089, 1759520933198925517, 
0.38774470441048203, -0.003484977295105769, 0.019671302288770676, 1759520933249042222, 
0.391899837017462, -0.0024218552018275778, -0.012884849682450294, 1759520933291332640, 
0.39988139204290785, 0.0006389142263897741, -0.009440544992685318, 1759520933358933288, 
0.3907396258001043, -0.005866458378937742, 0.0039588334038853645, 1759520933409461607, 
0.41257948035542175, 0.0016098222486107525, -0.0012653667945414782, 1759520933451102108, 
0.40320352463261344, -0.0032598584770548032, 0.00970443245023489, 1759520933500938314, 
0.41266867546451497, -0.0002469034795462053, -0.021512746810913086, 1759520933551901951, 
