error, error_dot, error_int, stamp, 
0.29145679470315194, 2.727708594772736e-11, 0.043731002591242026, 1761340865.1428506, 
0.2914868950207046, 0.00030077412563175816, 0.04371865141252166, 1761340865.1928887, 
0.2915159323681752, 0.0005859632754756156, 0.044137039484581406, 1761340865.2437978, 
0.2901827167427678, -0.011025122633740435, 0.047958398811037424, 1761340865.3027356, 
0.29040247839890904, -0.009118341444578196, 0.047558661865524515, 1761340865.3528645, 
0.29183618043726733, 0.016258693861337513, 0.0440963464959351, 1761340865.4038255, 
0.2960082271554151, 0.0662170962765149, 0.039943076320576115, 1761340865.4438255, 
0.38587061905734565, 0.9682045679492082, 0.04335406954285629, 1761340865.492874, 
0.3892838477530906, 0.9502341378657075, 0.05301125740512043, 1761340865.5428045, 
0.3950470465691231, 0.0917206115016217, 0.0585157154551717, 1761340865.5928838, 
0.40137253868584966, 0.1195027790569704, 0.059950694537464544, 1761340865.643927, 
0.4155718511537224, 0.1269941027563607, 0.09708958823622088, 1761340865.7530987, 
0.48489662332484124, 0.44708224215223613, 0.1301183863348583, 1761340865.8438258, 
0.4878263552540006, 0.3968469871885166, 0.131698193519851, 1761340865.9428253, 
0.4446805351010013, -0.19873230515571944, 0.14176131830946043, 1761340866.0438557, 
0.3869806280835154, -0.47706068118290357, 0.1388791469372158, 1761340866.1533298, 
0.41295758083416917, -0.12033615107759982, 0.12457317692228997, 1761340866.2440345, 
0.408602844266966, 0.12115824888439139, 0.11451443311505959, 1761340866.3428385, 
0.3897782261232812, -0.11528500498694176, 0.12097805789976655, 1761340866.4437773, 
0.3442997963511977, -0.3017404860549565, 0.11998349012802806, 1761340866.552842, 
0.3181970051378584, -0.35193667348787405, 0.10525424054354784, 1761340866.643828, 
0.31693640510617316, -0.14981055571780608, 0.09303980740965144, 1761340866.742829, 
0.34020185106729706, 0.10887223520860935, 0.09750693751657426, 1761340866.8437734, 
0.3362545937525806, 0.09308737175747651, 0.09439290731970026, 1761340866.9328704, 
0.31271986499428983, -0.1282047231413483, 0.09894438968436169, 1761340867.0438278, 
0.300407357817159, -0.16851622111666792, 0.09945514334288766, 1761340867.1423862, 
0.31275042914229567, -0.001792765434764039, 0.09271792090923667, 1761340867.244109, 
0.32844608614545157, 0.13260986159647775, 0.09925056790716126, 1761340867.3531978, 
0.3289846907845637, 0.07491098425146057, 0.09688371218803243, 1761340867.4438314, 
0.2972606163177085, -0.15725233792621401, 0.09052060675472873, 1761340867.5428312, 
0.2754486144441778, -0.2677344183476957, 0.09036792847483198, 1761340867.644272, 
0.2704064728765757, -0.13068065020043193, 0.08863214924709609, 1761340867.7530801, 
0.26808166585361615, -0.03597775501098675, 0.08121667215443952, 1761340867.8438373, 
0.25648038592655564, -0.07133225560026193, 0.07547110164800905, 1761340867.942952, 
0.21435688962271426, -0.26669933902308446, 0.07399838048785312, 1761340868.044125, 
0.18749234901789635, -0.33140601818435644, 0.06918188097774725, 1761340868.153126, 
0.18203496854078194, -0.15327698906831033, 0.05833529075859099, 1761340868.2439435, 
0.1866568602464619, -0.00667438667954743, 0.052752955506001495, 1761340868.3428218, 
0.1842240965540649, 0.011366773988223758, 0.05534788960427523, 1761340868.4441469, 
0.1670174430514495, -0.09114235120376916, 0.056489686797603855, 1761340868.5528605, 
0.144543305952469, -0.20265026233450356, 0.04950228292082092, 1761340868.6438396, 
0.14935935401163158, -0.0992123286686175, 0.043804308269754066, 1761340868.7429338, 
0.1623561791023056, 0.08849588949436027, 0.045699489179464745, 1761340868.8441622, 
0.16214157214905267, 0.06321023392598149, 0.04978606804764879, 1761340868.953065, 
0.15480281183534883, -0.041408185961002555, 0.04785279281825085, 1761340869.0438397, 
0.14515065639913738, -0.08863411862501319, 0.04410179313653873, 1761340869.1439426, 
0.1346435527503007, -0.09635152767845998, 0.04546597535155584, 1761340869.2530727, 
0.13727614737555727, -0.03508273279026168, 0.043779344602400086, 1761340869.3538802, 
0.13483930993341597, -0.00047111881027381286, 0.03881892206350874, 1761340869.4439418, 
0.12218444740510548, -0.07685865871323105, 0.03745338042677248, 1761340869.543854, 
0.10747330444634184, -0.13064064500633785, 0.038124579289814324, 1761340869.653132, 
0.10089443690988986, -0.10016698244399366, 0.034607764494836595, 1761340869.7532477, 
0.09829569181550069, -0.047198519105012285, 0.02924244381760197, 1761340869.8438456, 
0.08446600413975669, -0.0834913122515488, 0.027031994333540716, 1761340869.9438446, 
0.08141650843670023, -0.08433666686578456, 0.026469815993384185, 1761340870.0442393, 
0.07322888135745909, -0.06047057229556808, 0.022811186332358617, 1761340870.1346443, 
0.07299631285395636, -0.046347274453231654, 0.022726549172644276, 1761340870.243909, 
0.07482252045030746, 0.00807110471244827, 0.023123495390201886, 1761340870.3438616, 
0.07336127488662769, 0.0018304937188879941, 0.022114865085000407, 1761340870.44388, 
0.07077945335563385, -0.019129469229531387, 0.02290249110444595, 1761340870.553052, 
0.07289805110784053, -0.00015819444527223787, 0.021700675961898456, 1761340870.6438508, 
0.06806244361271596, -0.012716907602072482, 0.020110749539902755, 1761340870.7430089, 
0.06727025577897128, -0.028311105349279712, 0.0208233147235466, 1761340870.843853, 
0.06340749032062387, -0.021643976649617917, 0.020854019864184944, 1761340870.9528708, 
0.06069906499719058, -0.032585365812715414, 0.019146591326938023, 1761340871.0439463, 
0.058070986103632816, -0.02802008320343563, 0.017397519437069135, 1761340871.143866, 
0.05440643951786317, -0.03147590989800865, 0.01730965350329679, 1761340871.2438538, 
0.04930076816865059, -0.04152090450610975, 0.01699019505025963, 1761340871.3539093, 
0.04660201446091694, -0.03819811895670277, 0.01503096971245727, 1761340871.4438546, 
0.042799157315530856, -0.034016764735766924, 0.01317278607676219, 1761340871.543853, 
0.03919719518518994, -0.037013620871541406, 0.012863584052577036, 1761340871.6439128, 
0.036451511874301845, -0.03046007768477102, 0.012450686351575748, 1761340871.7540839, 
0.03510289731723337, -0.01997239322093159, 0.011071968964064994, 1761340871.8438551, 
0.03382529613431218, -0.01389679135686503, 0.010001169685805443, 1761340871.9438958, 
0.03215964914536573, -0.014716691796284796, 0.010108990731609632, 1761340872.0438592, 
