error, error_dot, error_int, stamp, 
1.4142135668049827,0, 0.2336937863056037, 1761337964.2358508, 
1.4142135668049827,0, 0.2088328600313686, 1761337964.286301, 
1.414213950284241, 4.584661024322452e-06,0.195738485, 1761337964.3281229, 
1.4156287881858645, 0.010441854276150834, 0.2325745995892414, 1761337964.395901, 
1.416677056066212, 0.026743680244494535, 0.21215820335995406, 1761337964.4280438, 
1.4203121468159372,0.046635715, 0.1957689566513937, 1761337964.4879708, 
1.424231242070237,0.069629837, 0.23391463612638283, 1761337964.5378313, 
1.4285155952020332,0.08212382, 0.21340559036593945, 1761337964.587855, 
1.4331223404707905,0.090878015, 0.20991312058099415, 1761337964.6357872, 
1.4382431777918923,0.099401327, 0.21025919428645187, 1761337964.6856527, 
1.4430031123287976, 0.10743214544453823,0.199108093, 1761337964.7280872, 
1.450647304974966, 0.11257652695148622, 0.23845582986631475, 1761337964.7957458, 
1.4597697950608512, 0.1057803522853798, 0.34870603568873304, 1761337964.8882859, 
1.467445280135758,0.087464785, 0.42261541699589233, 1761337964.988815, 
1.4705113188923202,0.053983789, 0.43428494972120824, 1761337965.0857902, 
1.4717607936417982, 0.021471801877500064, 0.4570363044507449, 1761337965.1961012, 
1.4704099892617415,-0.001645915, 0.4472550107168271, 1761337965.288504, 
1.4664276398932503,-0.027161805, 0.42477115609870547, 1761337965.3888023, 
1.4598025076848036,-0.054043136, 0.43347288927192873, 1761337965.4856875, 
1.4521050664275756,-0.075991934, 0.41365845594972667, 1761337965.5777593, 
1.4421253352146555,-0.092785201, 0.4135094718514434, 1761337965.6756306, 
1.428859514261273,-0.110116331, 0.4540148650800939, 1761337965.787801, 
1.4158776458089484,-0.125374563, 0.45046019725982606, 1761337965.8857892, 
1.399427480570017,-0.140891029,0.441757234, 1761337965.9959726, 
1.3844892485920846,-0.15584182, 0.4245483874979445, 1761337966.087965, 
1.3671660021514467,-0.167978199, 0.3980834811117874, 1761337966.1877701, 
1.3490428920974669,-0.179206937,0.405663639, 1761337966.2858157, 
1.3309571814824483,-0.190554068, 0.3848760214098522, 1761337966.3779655, 
1.3104559521090215,-0.202141576, 0.3804988508379572, 1761337966.4765205, 
1.2856161916858089,-0.21565459, 0.41194319475679636, 1761337966.5877645, 
1.263520580909925,-0.224395573,0.403769008, 1761337966.6857493, 
1.2415657987946973,-0.231898735,0.360338087, 1761337966.7778811, 
1.2178525099274622,-0.240204188, 0.3538201710419817, 1761337966.875825, 
1.1898722657868208,-0.246058447, 0.3829241161697009, 1761337966.9877431, 
1.164671688106198,-0.25350419, 0.3750554215390892, 1761337967.085799, 
1.1359793491992372,-0.258665299, 0.36348886592052077, 1761337967.1960151, 
1.1121573379380705,-0.259229673, 0.34555113789353264, 1761337967.2883015, 
1.085462287957565,-0.263305621, 0.3195533756538615, 1761337967.387732, 
1.0590503060526482,-0.268951172,0.321534611, 1761337967.4857638, 
1.0338306053186312,-0.271591031, 0.3021895198843665, 1761337967.5778873, 
1.0037801023478405,-0.271615786, 0.3153016590108812, 1761337967.6894033, 
0.9763866817649396,-0.274012841, 0.31625550301184696, 1761337967.7877452, 
0.949215047,-0.2779595, 0.28752610184978455, 1761337967.8857086, 
0.9179800629161797,-0.279746648, 0.29669287348539747, 1761337967.9964206, 
0.8954434343550154,-0.282941969, 0.2626367254178102, 1761337968.075843, 
0.8640179288371992,-0.282380945, 0.2560367207306957, 1761337968.1876755, 
0.8359924065388502,-0.283452429, 0.2723385840267738, 1761337968.2857013, 
0.8097237833637511,-0.2852213, 0.23885691749552804, 1761337968.3780198, 
0.7813324776638232,-0.287728011, 0.23046336965519296, 1761337968.4756136, 
0.7486731116724229,-0.291164846, 0.24527944198104115, 1761337968.5876846, 
0.719871989,-0.292558724, 0.2363876737454406, 1761337968.6857476, 
0.6931369236834398,-0.291359168, 0.2059716250308221, 1761337968.7782507, 
0.6603111076141464,-0.292101855, 0.2111749690688972, 1761337968.8894546, 
0.6308993979751699,-0.297275998, 0.20781129847657356, 1761337968.9877012,
0.60221179,-0.295846748, 0.1859168677178313, 1761337969.0858366,
0.569796703,-0.293195699, 0.1878328873774679, 1761337969.1960678,
0.5425686565748647,-0.292884977, 0.17452005005897675, 1761337969.2894084,
0.5132497757315205,-0.294599249, 0.1559729400689215, 1761337969.3879619, 
0.4843419946340758,-0.296658521, 0.15114571578365657, 1761337969.4856813, 
0.4568410355612081,-0.296487324, 0.1383663014456018, 1761337969.5782304, 
0.4277344165109143,-0.297736048, 0.13012713506999518, 1761337969.675798, 
0.3940975458783499,-0.298323228, 0.13446551970712825, 1761337969.7885506, 
0.36496168780163996,-0.298743481, 0.12469880258835073, 1761337969.8859422, 
0.33223713639053654,-0.298086427, 0.11326086491503719, 1761337969.996122, 
0.3048946031056692,-0.295391513, 0.10183954681417257, 1761337970.0891957, 
0.27524461123033406,-0.297012368,0.087507892, 1761337970.187946, 
0.2463562335812919,-0.297876932,0.081207619, 1761337970.2857065, 
0.21928565712392575,-0.29425521,0.070439319, 1761337970.378095, 
0.18802964568679978,-0.287874982,0.066326305, 1761337970.4886413, 
0.16220357067300678,-0.27176004,0.059680095, 1761337970.5876753, 
0.14036429110591792,-0.241777486, 0.048340243631007015, 1761337970.685708, 
0.11792827750954475,-0.213329531, 0.043747575447061156, 1761337970.7957513, 
0.10123922880163692,-0.191153412,0.036596662, 1761337970.8892875, 
0.085346766,-0.169975367, 0.029221939003341378, 1761337970.9876764, 
0.071925722,-0.149061864,0.025417123, 1761337971.0859294, 
0.059103238,-0.126258349, 0.022596982256861457, 1761337971.1965444, 
0.051281765,-0.106826662, 0.017378191646811442, 1761337971.2765732, 
0.042631433,-0.086913596, 0.014820288847500224, 1761337971.3902528, 
0.036260229,-0.071423838,0.013611132, 1761337971.4856963, 
0.028541134,-0.069391412,0.012253446,1761337971.58372,
0.024325439,-0.04223725,0.011345345,1761337971.69492,
0.021436451,-0.02949151,0.010231435,1761337971.78826,
