e, e_dot, e_int, stamp, 
1.381505305393649, -0.023807470421904526, 0.27725335989560596, 1763153478324275776, 
1.3857912719544683, -0.009520915219173679, 0.2770629415912225, 1763153478424170469, 
1.3857912719544683, 0.014286555202730847, 0.27687252328683903, 1763153478424170469, 
1.3807453962735077, -0.016819585603201997, 0.27682186267882963, 1763153478724200191, 
1.3852746572046837, -0.001722049165948647, 0.2767874216955106, 1763153478825182386, 
1.3928115025092367, 0.04022035411909671, 0.2772554370658285, 1763153478964855968, 
1.3848277340762258, -0.0014897437615261448, 0.2775275929193431, 1763153479062744017, 
1.3785948461243809, -0.04738885461618603, 0.27708227218065623, 1763153479222402398, 
1.384064277394734, -0.002544855604972677, 0.2764991238396894, 1763153479315549377, 
1.3825440389894215, 0.01316397621680195, 0.27634687750056913, 1763153479475700599, 
1.3826949814423874, -0.004564319841155277, 0.2766202198551028, 1763153479575409865, 
1.37268914552654, -0.03284964487627162, 0.2758618777305566, 1763153479716549034, 
1.35683295542458, -0.08620675339269172, 0.27414780549290046, 1763153479875158170, 
1.348443056855359, -0.08082029557060351, 0.27186434385376523, 1763153479974213906, 
1.322017769275349, -0.11605062049743653, 0.2684862521036859, 1763153480115383760, 
1.3090262306813634, -0.13138942057998518, 0.2652991371208048, 1763153480215219578, 
1.2901931050149429, -0.10608221420135362, 0.26141580699811034, 1763153480374380057, 
1.2690905362635414, -0.1331189813927399, 0.2578873247973232, 1763153480475182134, 
1.2672988326445107, -0.07631424123477393, 0.255105498261533, 1763153480635036723, 
1.2445157832915057, -0.08191584324011902, 0.25206034347997053, 1763153480774139041, 
1.2345510690306936, -0.10915921204605716, 0.249757712331114, 1763153480875127536, 
1.2244922100498215, -0.06674524413894749, 0.24690393749146805, 1763153481035018504, 
1.2140425461217552, -0.06836174302979448, 0.24487238834681802, 1763153481124173690, 
1.1828055811463156, -0.13895542967835275, 0.24142268915452614, 1763153481275170952, 
1.168180998599126, -0.15287182507543054, 0.23766860839114648, 1763153481364236668, 
1.1550385293259438, -0.09255683940123956, 0.23373500727142568, 1763153481524271757, 
1.1545940322320531, -0.04528988789024302, 0.23185423734380817, 1763153481624175663, 
1.129292711311613, -0.08581939338110282, 0.229261684857974, 1763153481764241086, 
1.1151911089893738, -0.13134307747559784, 0.22660519016886932, 1763153481924161461, 
1.1069057635290573, -0.07462315927518522, 0.22342597225533625, 1763153482024136460, 
1.0922800404315234, -0.07637022852616804, 0.22095846086333032, 1763153482165167632, 
1.0733733179802578, -0.11177481849599842, 0.21817060812938924, 1763153482264217036, 
1.0733733179802578, -0.06302240817088522, 0.21593511175946925, 1763153482264217036, 
1.075474532625495, 0.007004048817457568, 0.2148147445724007, 1763153482375220894, 
1.0517721692157036, -0.07200382921518071, 0.2133746679880971, 1763153482515368971, 
1.0413066175477077, -0.11389305025929126, 0.21123688795926043, 1763153482664076705, 
1.0413066175477077, -0.034885172226652994, 0.2089590269540746, 1763153482664076705, 
1.0240919941758364, -0.05738207790623765, 0.20711368195141677, 1763153482825186743, 
1.0173005458714657, -0.08002023892080674, 0.20551327717300064, 1763153482915669306, 
0.9944149666567662, -0.09892342506356733, 0.20238716711360455, 1763153483015041842, 
0.9944149666567662, -0.07628526404899823, 0.2004086986123332, 1763153483015041842, 
0.9845204285480933, -0.03298179369557638, 0.19822335745744174, 1763153483175789050, 
0.9754203447246015, -0.06331540644054907, 0.19695704932863073, 1763153483315409804, 
0.9550934719537253, -0.09808985531456, 0.194335616348428, 1763153483415096023, 
0.9550934719537253, -0.0677562425695873, 0.19237381924213678, 1763153483415096023, 
0.9484379846832987, -0.022184957568088803, 0.19057499523938326, 1763153483575683697, 
0.9470345070115544, -0.02686321647390281, 0.19003773090990522, 1763153483673242246, 
0.9203962863274626, -0.09347232785278677, 0.18772458520148771, 1763153483815603651, 
0.9203962863274626, -0.08879406894697277, 0.18585513864443198, 1763153483815603651, 
0.9176505325137013, -0.00915251271253766, 0.18389620701124176, 1763153483976157991, 
0.9068981293036328, -0.04499385674609946, 0.18299632987631978, 1763153484074150642, 
0.8937680401254616, -0.07960830796079899, 0.18122111346285305, 1763153484216601254, 
0.8886348902810519, -0.060877463408602894, 0.17928673731400976, 1763153484325178010, 
0.8746194455728653, -0.0638286485086544, 0.1771348250652919, 1763153484475178994, 
0.8675070305838559, -0.07042619899065332, 0.17538409109585154, 1763153484565152724, 
0.8675070305838559, -0.02370804996336462, 0.17397556711603848, 1763153484565152724, 
0.858340950704734, -0.030553599597072933, 0.17289033412482974, 1763153484726391792, 
0.8515568867911492, -0.0531671459756892, 0.17182699120531594, 1763153484875151422, 
0.8404351182315487, -0.05968610824395112, 0.17002219704849547, 1763153484966160422, 
