x, y, theta, stamp, 
-0.49539270997047424, -0.987729012966156, -2.9349899126862105, 1761337835.1221297, 
-0.5163209438323975, -0.9919783473014832, -2.956729888818767, 1761337835.2419777, 
-0.5337099432945251, -0.9951752424240112, -2.9723582387322214, 1761337835.3319693, 
-0.5552825927734375, -0.9986669421195984, -2.986643058975573, 1761337835.4320104, 
-0.5765122771263123, -1.0017379522323608, -2.9982485883025385, 1761337835.522473, 
-0.6090032458305359, -1.0062506198883057, -3.007712366890267, 1761337835.6420507, 
-0.6345353722572327, -1.0094516277313232, -3.011916639868563, 1761337835.733972, 
-0.6581558585166931, -1.012378454208374, -3.0194871472022493, 1761337835.8320737, 
-0.6738091707229614, -1.0142436027526855, -3.0233459514599805, 1761337835.9224408, 
-0.6864444613456726, -1.015716552734375, -3.0296964665979034, 1761337836.041995, 
-0.6920065879821777, -1.0163010358810425, -3.038525819977629, 1761337836.1339738, 
-0.6938974857330322, -1.0166652202606201, -3.046898854565367, 1761337836.231505, 
-0.6925064921379089, -1.0164762735366821, -3.0553824928123112, 1761337836.3230822, 
-0.6800498366355896, -1.0154021978378296, -3.075964676249306, 1761337836.4410288, 
-0.6714028120040894, -1.0148354768753052, -3.088739871005321, 1761337836.5339994, 
-0.6690879464149475, -1.0146702527999878, -3.1079122967004444, 1761337836.6310825, 
-0.6734667420387268, -1.0147467851638794, -3.125789877975357, 1761337836.7231839, 
-0.6910496354103088, -1.0148111581802368, -3.138974905269209, 1761337836.8410366, 
-0.7112055420875549, -1.014770269393921, 3.135214806037176, 1761337836.934027, 
-0.737662136554718, -1.0143910646438599, 3.129786968896278, 1761337837.0310464, 
-0.7665504217147827, -1.014034390449524, 3.128899097394059, 1761337837.1231022, 
-0.8036425709724426, -1.013651728630066, 3.130578995733993, 1761337837.24105, 
-0.8315077424049377, -1.0133097171783447, 3.1357898704904517, 1761337837.3340719, 
-0.8565542101860046, -1.0133934020996094, -3.138990879260789, 1761337837.4311075, 
-0.8732973337173462, -1.0134695768356323, -3.1334135529540945, 1761337837.5227675, 
-0.8826010823249817, -1.01349675655365, -3.1298048499837745, 1761337837.6409984, 
-0.8816278576850891, -1.0135117769241333, -3.1299531465561334, 1761337837.733984, 
-0.8726326823234558, -1.0133975744247437, -3.1304247361031963, 1761337837.8310804, 
-0.8566678166389465, -1.0129767656326294, -3.133811711561027, 1761337837.9228585, 
-0.8263000845909119, -1.012583613395691, 3.1358299248552877, 1761337838.0410345, 
-0.7983260750770569, -1.0128936767578125, 3.113673689812573, 1761337838.133995, 
-0.7761049866676331, -1.013725757598877, 3.0948166897485274, 1761337838.2311273, 
-0.7642825841903687, -1.014508843421936, 3.076763864473101, 1761337838.3232033, 
-0.7596919536590576, -1.0147531032562256, 3.059096335067742, 1761337838.441007, 
-0.7643091082572937, -1.0143778324127197, 3.046419383998874, 1761337838.5339887, 
-0.7768821120262146, -1.0131847858428955, 3.036329263948513, 1761337838.6311197, 
-0.7956088781356812, -1.0112007856369019, 3.0327167710394676, 1761337838.7228682, 
-0.8290103673934937, -1.0078480243682861, 3.0423152474374873, 1761337838.84107, 
-0.8584404587745667, -1.0050840377807617, 3.05546450912527, 1761337838.9341042, 
-0.8891716599464417, -1.0028572082519531, 3.0681381316080567, 1761337839.0311358, 
-0.9169139862060547, -1.0011451244354248, 3.080131298183913, 1761337839.1234014, 
-0.9446849226951599, -0.9996008276939392, 3.0947420571880064, 1761337839.2410662, 
-0.955633282661438, -0.9990383386611938, 3.103191382884766, 1761337839.334, 
-0.9589366912841797, -0.9990010261535645, 3.115406753817273, 1761337839.4311364, 
-0.9532469511032104, -0.9989948272705078, 3.1250710520421774, 1761337839.543682, 
