odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
2.1545070012507495e-06, -2.5340730189782334e-06, 2.479106435696193e-05, 0.0, -1.4162140904439013e-10, 0.4624284145915174, -0.30074343580764573, 0.12189117116656079, 1763158085.79243, 
2.1545070012507495e-06, -2.5340730189782334e-06, 2.479106435696193e-05, 0.0, -1.8295584491845318e-10, 0.4609053044297594, -0.3023357172339089, 0.12573747139835398, 1763158085.9816918, 
2.1545070012507495e-06, -2.5340730189782334e-06, 2.479107163268485e-05, 0.0, 1.4251158586553458e-10, 0.45758173071104147, -0.30256237690351073, 0.12580086412608965, 1763158086.1928113, 
2.1545070012507495e-06, -2.5340730189782334e-06, 2.479107163268485e-05, 0.0, 1.7839900390281827e-10, 0.46519105631020574, -0.3022010912354253, 0.12534700158514112, 1763158086.3825395, 
2.1545070012507495e-06, -2.5340730189782334e-06, 2.4791022859393134e-05, 0.0, -2.259792836412089e-06, 0.4611445463967601, -0.30224312801921727, 0.1237499575010216, 1763158086.5947154, 
2.1752236989414087e-06, -2.558438836786081e-06, 2.5029368072075044e-05, 4.144820646969115e-07, 3.902337084582541e-06, 0.45728136144195203, -0.29780489037305335, 0.1210738008610323, 1763158086.644692, 
2.1752236989414087e-06, -2.558438836786081e-06, 2.5029314523469373e-05, 0.0, -7.645149935342488e-07, 0.45821510564386053, -0.3023844351921747, 0.12597192746978456, 1763158086.835084, 
2.1752236989414087e-06, -2.558438836786081e-06, 2.50293370334309e-05, 0.0, 6.483326586703697e-08, 0.4593286536353257, -0.30555079212046277, 0.12564020131309167, 1763158086.9486763, 
2.1752236989414087e-06, -2.558438836786081e-06, 2.5029374319452157e-05, 0.0, 7.432520874317561e-07, 0.4580583706691181, -0.3077076024045972, 0.1262908610982036, 1763158087.0457096, 
2.1545070012507495e-06, -2.5340730189782334e-06, 2.479096617158071e-05, -4.212439171080891e-07, -3.844078946713125e-06, 0.454014847169184, -0.30189902884188663, 0.12512035723487713, 1763158087.1368618, 
