x, y, theta, stamp, 
4.1416335250232805e-08, -4.768601513660542e-08, 4.766855229635289e-07, 1761334961617226733, 
4.1416335250232805e-08, -4.768601513660542e-08, 4.7668341032407e-07, 1761334961668268604, 
4.1416335250232805e-08, -4.768601513660542e-08, 4.766819648340429e-07, 1761334961713832441, 
4.1416335250232805e-08, -4.768601513660542e-08, 4.766813963956364e-07, 1761334961757243587, 
0.0019979001954197884, -3.918219590559602e-05, -0.01654979599802866, 1761334961827459160, 
0.0055338237434625626, -0.0003569001564756036, -0.039766088481647116, 1761334961874070831, 
0.009478757157921791, -0.000630759634077549, -0.06566696626530003, 1761334961917051505, 
0.015513951890170574, -0.0011437534121796489, -0.10279757105197193, 1761334961967017532, 
0.022972943261265755, -0.002115696668624878, -0.1476041420542295, 1761334962017016188, 
0.031795281916856766, -0.003467512782663107, -0.19991097183753304, 1761334962068039506, 
0.04246180132031441, -0.006242106668651104, -0.26615308131414966, 1761334962126831939, 
0.04711930826306343, -0.007673176936805248, -0.2951232254717007, 1761334962156550487, 
0.05554822087287903, -0.010022353380918503, -0.3495329344970807, 1761334962227470148, 
0.06754139065742493, -0.015423973090946674, -0.42891812095607945, 1761334962317059331, 
0.08659782260656357, -0.025908874347805977, -0.5559928548495434, 1761334962417015401, 
0.10730887949466705, -0.04104997217655182, -0.7026245942161123, 1761334962513462198, 
0.12939642369747162, -0.0630289614200592, -0.88206528851738, 1761334962627779434, 
0.1437968611717224, -0.08301359415054321, -1.0169466624502301, 1761334962717063344, 
0.15709996223449707, -0.10772343724966049, -1.1709886054447562, 1761334962817050438, 
0.16596117615699768, -0.13325633108615875, -1.3133783719316514, 1761334962913065396, 
0.1716054230928421, -0.16451935470104218, -1.4840398422369254, 1761334963027443746, 
0.1722044050693512, -0.19031834602355957, -1.6073940851233073, 1761334963117068690, 
0.1693730354309082, -0.21935026347637177, -1.739488817762908, 1761334963217032607, 
0.16200807690620422, -0.2514447569847107, -1.8745800640540078, 1761334963326860380, 
0.15213145315647125, -0.27930936217308044, -1.986128963103621, 1761334963428332569, 
0.14028701186180115, -0.30373039841651917, -2.0744458920377036, 1761334963518193285, 
0.12466839700937271, -0.3300060033798218, -2.1651749851587487, 1761334963617028819, 
0.10506018251180649, -0.35741785168647766, -2.250041421902925, 1761334963726829151, 
0.08514902740716934, -0.38041508197784424, -2.3205329903365173, 1761334963827618491, 
0.06619060039520264, -0.39929988980293274, -2.3728593671911633, 1761334963917079199, 
0.0439436249434948, -0.4192664921283722, -2.4251083380724, 1761334964017038776, 
0.02118048444390297, -0.4374319016933441, -2.470446078853928, 1761334964114076973, 
-0.000927044777199626, -0.4537387192249298, -2.5052788561893937, 1761334964206618667, 
-0.028272677212953568, -0.47240594029426575, -2.5405548785309673, 1761334964317080760, 
-0.05406893417239189, -0.48879432678222656, -2.567953533836275, 1761334964417035811, 
-0.08240850269794464, -0.5061748027801514, -2.591961285860019, 1761334964526935130, 
-0.10871920734643936, -0.5216479897499084, -2.6102490754336367, 1761334964628087380, 
-0.132570281624794, -0.5350664854049683, -2.621486692529179, 1761334964718089347, 
-0.15932831168174744, -0.5500141978263855, -2.6322379119087818, 1761334964817071271, 
-0.18520218133926392, -0.5639164447784424, -2.64188178144268, 1761334964913610027, 
-0.21601243317127228, -0.5803685188293457, -2.6497954908767394, 1761334965027597419, 
-0.24061916768550873, -0.5934208035469055, -2.6533496192513604, 1761334965117105659, 
-0.2677551507949829, -0.6076688766479492, -2.65639190292942, 1761334965217069583, 
-0.29397472739219666, -0.6214566826820374, -2.660523838324109, 1761334965314170020, 
-0.32466134428977966, -0.6372379660606384, -2.6614090043794882, 1761334965428061458, 
-0.34892070293426514, -0.6500015258789062, -2.6619749646180466, 1761334965518096530, 
-0.37626558542251587, -0.6645404696464539, -2.6594384281809997, 1761334965617049018, 
-0.40639376640319824, -0.6801437735557556, -2.6612827291222447, 1761334965726760743, 
-0.4333297908306122, -0.6940090656280518, -2.662561615951451, 1761334965827844407, 
-0.45790091156959534, -0.7069622874259949, -2.6618631064420923, 1761334965918119520, 
-0.48509344458580017, -0.721156120300293, -2.6612100261493383, 1761334966017056849, 
-0.5151330828666687, -0.7370191812515259, -2.659353211577344, 1761334966126764804, 
-0.5424389839172363, -0.7511765956878662, -2.6584518638355394, 1761334966227802540, 
-0.566809892654419, -0.7644164562225342, -2.6560042633534624, 1761334966318183220, 
-0.5938453674316406, -0.7787551879882812, -2.6545641816036745, 1761334966417064660, 
-0.6235083937644958, -0.794503927230835, -2.6549472429876357, 1761334966526772176, 
-0.6452285051345825, -0.8058800101280212, -2.6558335056383635, 1761334966608252970, 
-0.6634608507156372, -0.8155308961868286, -2.653791205295848, 1761334966674273140, 
-0.7019438743591309, -0.835953950881958, -2.6508546408126645, 1761334966817062564, 
-0.7281317710876465, -0.8498469591140747, -2.649530400508856, 1761334966913623361, 
-0.7398166060447693, -0.8561777472496033, -2.649530400508856, 1761334966957702675, 
-0.7711520791053772, -0.8727813363075256, -2.6488237907531613, 1761334967073375003, 
-0.8089593052864075, -0.8931083083152771, -2.6470179513533316, 1761334967217072298, 
-0.8323408961296082, -0.9057331681251526, -2.645263399120623, 1761334967316982174, 
-0.8469672203063965, -0.9138634204864502, -2.6455910722743967, 1761334967376811882, 
-0.8688657283782959, -0.9256536960601807, -2.644768845358864, 1761334967474210711, 
-0.8944196701049805, -0.9395073652267456, -2.643120990601104, 1761334967618101412, 
-0.9140535593032837, -0.9503396153450012, -2.641022008280222, 1761334967727205448, 
-0.9194498062133789, -0.9533208012580872, -2.641022008280222, 1761334967756825357, 
-0.9367452263832092, -0.9629412293434143, -2.6396188407678487, 1761334967874134471, 
-0.9522153735160828, -0.9712775349617004, -2.6384029059551835, 1761334968017120398, 
-0.9618250131607056, -0.9765825867652893, -2.6379149122152166, 1761334968114147126, 
-0.9683157801628113, -0.9801816940307617, -2.6379149122152166, 1761334968176907934, 
-0.9768436551094055, -0.9849207997322083, -2.637577298115377, 1761334968274123675, 
-0.9831201434135437, -0.9886139035224915, -2.633850843387392, 1761334968367102135, 
-0.9904393553733826, -0.9924826622009277, -2.6314045538435304, 1761334968514167079, 
-0.9937491416931152, -0.994525671005249, -2.630358168444058, 1761334968577050277, 
-0.9972361326217651, -0.9963541030883789, -2.6308837502107862, 1761334968674163649, 
-1.00136137008667, -0.9989809393882751, -2.6228528029980107, 1761334968817182258, 
-1.0030436515808105, -0.9999720454216003, -2.621766251981345, 1761334968868272811, 
-1.006994366645813, -1.0021207332611084, -2.6161649970563956, 1761334968976437666, 
-1.009732961654663, -1.0038868188858032, -2.597742056577686, 1761334969118158024, 
-1.0098347663879395, -1.0039598941802979, -2.594989576455971, 1761334969168115654, 
-1.01133394241333, -1.0050976276397705, -2.5499468911565883, 1761334969314229251, 
-1.0116244554519653, -1.0053560733795166, -2.534106114900525, 1761334969357774394, 
-1.0111409425735474, -1.0048476457595825, -2.4998758136856143, 1761334969474158697, 
-1.0102788209915161, -1.0054982900619507, -2.366648237839317, 1761334969617099302, 
-1.010123372077942, -1.0058283805847168, -2.2781458280788094, 1761334969668111391, 
-1.010329008102417, -1.0070843696594238, -1.958183100495973, 1761334969827838272, 
-1.0103267431259155, -1.0074703693389893, -1.7885352035455466, 1761334969918160519, 
-1.0098563432693481, -1.0078399181365967, -1.597524114182573, 1761334970017100137, 
-1.0095871686935425, -1.0086748600006104, -1.4130662514310686, 1761334970114143578, 
-1.0093016624450684, -1.009436011314392, -1.193764194473338, 1761334970227514738, 
-1.0089384317398071, -1.009912133216858, -1.022514861689963, 1761334970318164620, 
-1.008408784866333, -1.0100958347320557, -0.8318675819425911, 1761334970417102043, 
-1.0076631307601929, -1.010763168334961, -0.6440479871219317, 1761334970514149759, 
-1.0070065259933472, -1.0109846591949463, -0.42801011653270604, 1761334970627888182, 
-1.0064067840576172, -1.0110281705856323, -0.2681830451594325, 1761334970718153657, 
-1.0058060884475708, -1.0110331773757935, -0.10038314772565264, 1761334970818112012, 
-1.0049126148223877, -1.011200189590454, 0.049556460735688986, 1761334970914151885, 
-1.0043877363204956, -1.0111292600631714, 0.18650037554889248, 1761334971007518547, 
-1.0031850337982178, -1.01095449924469, 0.33280778625893975, 1761334971118156589, 
-1.0024460554122925, -1.0105754137039185, 0.45710724074760595, 1761334971218135769, 
